,fyear,gvkey,sich,insbnk,understatement,option,p_aaer,new_p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf
1216,2000,8832,3569.0,0,0,0,2620.5,26206.0,0,3.98,0.506,5.605,3.998,0.008,5.061,7.399,0.627,0.0,0.044000000000000004,0.27399999999999997,0.27699999999999997,2.017,0.0,0.0,1.5630000000000002,1.607,-0.022000000000000002,4.061,0.0,-1.5390000000000001,1.704,7.611000000000001,0.0,0.0,0.185,0.062,0.563,0.05475244,0.00487893,0.020057824,0.049873509,0.8745762709999999,-0.012638231000000002,0.025236531,0.138032446,0,0.959757175,1.014251687,-0.27457627100000004,0.04014273,0.19840983
1217,2000,8838,1311.0,0,0,0,2620.5,26206.0,0,1.227,0.066,2.832,2.497,0.852,1.057,2.494,0.027999999999999997,0.085,0.028999999999999998,0.184,0.527,0.055999999999999994,0.0,0.7,0.284,0.335,0.527,15.452,0.0,1.425,0.213,2.024,0.0,0.0,-0.040999999999999995,0.005,0.688,-0.011244668000000001,0.26560682399999996,0.010856921,0.008142691,0.132415254,0.661948376,0.47905628,0.22478498800000002,1,1.455236754,1.232687935,0.503177966,0.17337570600000002,-0.042264444000000005
1218,2000,8850,2990.0,0,0,0,2620.5,26206.0,0,103.181,21.761999999999997,188.16099999999997,84.90700000000001,16.552,150.126,8.851,2.9139999999999997,0.0,22.295,5.404,17.163,22.715999999999998,0.0,0.0,50.2,94.87700000000001,17.163,108.03399999999999,0.0,87.046,54.401,267.57,0.81,0.0,8.211,2.03,18.8125,-0.021572789,-0.021102992999999997,-0.003947361,-0.0034613659999999996,0.6863802809999999,0.048964528,-0.080741941,0.008560360999999999,1,0.509923049,0.997843405,0.462614463,0.145641233,0.029267712999999997
1219,2000,8852,2040.0,0,0,0,2620.5,26206.0,0,1013.7,212.3,2418.8,354.7,174.6,2155.3,131.77,129.6,1.5,664.1,133.0,360.6,287.4,0.0,0.3,860.4,2042.5,360.6,1927.6,21.6,929.2,298.0,5041.0,131.1,15.6,190.5,59.2,97.375,0.064008307,0.100311527,0.01815161,0.008805815,0.464775922,0.051111625,0.009000734,-0.035686325,1,0.027643763999999998,0.9478474729999999,0.384157433,0.252315198,-0.139522326
1220,2000,8858,7373.0,0,0,0,2620.5,26206.0,0,35.192,1.829,44.883,33.887,18.729,15.864,5.987,0.0,0.0,0.0,1.419,3.509,1.03,0.0,0.258,10.995999999999999,10.995999999999999,3.509,5.003,0.0,0.047,13.335,39.936,0.152,0.38,2.51,0.0,11.0,-0.017097473999999998,-0.040575607,-0.008425168,0.000449342,0.542187465,0.146795255,0.017178718,0.019468252,1,0.514554262,0.76932727,0.0010471669999999999,0.134104227,0.063155057
1221,2000,8859,3350.0,0,0,0,2620.5,26206.0,0,235.946,77.339,645.859,266.497,22.409000000000002,766.1189999999999,13.395,0.256,33.394,191.657,47.92100000000001,-10.023,101.274,0.0,0.0,131.002,379.36199999999997,-9.665,681.992,0.0,165.54,98.465,934.203,1.002,3.218,-5.382999999999999,15.255,19.8125,0.035901984,-0.043379318,0.016853937,0.03414041,0.441585547,0.14217579,-0.09435496800000001,-0.072668544,1,1.0041771320000001,0.816713667,0.25630981399999997,0.000320503,-0.030442152000000004
1222,2000,8867,3572.0,0,0,0,2620.5,26206.0,0,1360.546,86.51,1899.704,1296.34,398.621,692.663,152.062,0.0,0.0,287.5,90.119,167.446,130.763,0.0,1.084,280.057,603.364,160.686,207.908,0.0,579.842,208.40200000000002,1405.818,64.039,22.424,94.189,17.658,11.6,0.37377064299999996,0.445772326,-0.003821539,0.019616788,0.740316913,-0.23755901899999998,-0.210678461,0.02605117,1,0.7349202840000001,0.6216479429999999,0.30522755100000004,0.143460771,-0.431147989
1223,2000,8870,2750.0,0,0,0,2620.5,26206.0,0,2752.5,2037.6,17603.3,2792.2,300.8,8275.6,64.626,2491.7,3459.5,4492.4,555.0,838.3,796.8,398.4,176.2,4538.3,10208.7,1084.4,6410.4,0.0,2443.7,1117.5,10914.8,1.0,9.0,227.9,470.9,25.0,-0.017772132,0.116480847,-0.029809329,-0.023291236,0.734174842,0.062462132000000004,0.22708375,0.027877267999999997,1,1.72822084,0.7826879390000001,0.13882056199999998,0.10129918800000001,-0.094447596
1224,2000,8872,3845.0,0,0,0,2620.5,26206.0,0,21.998,0.784,45.372,40.16,9.576,6.537000000000001,7.659,0.0,0.0,0.0,2.184,0.9540000000000001,5.648,1.4,2.07,2.91,5.212000000000001,0.9540000000000001,8.105,0.0,6.565,4.593,23.081999999999997,1.405,0.0,0.7340000000000001,0.0,20.375,0.035399822000000004,0.077771655,0.016552903,-0.007894115,0.672683593,-0.226300118,-0.160154287,-0.113382474,1,0.257349908,0.798863993,0.144692762,0.037203562,-0.191325469
1225,2000,8873,4923.0,0,0,0,2620.5,26206.0,0,427.022,273.892,2472.027,952.632,9.416,875.695,80.818,209.14700000000002,61.725,714.5369999999999,142.491,149.477,40.534,33.019,0.0,534.564,1501.1789999999999,149.477,3287.134,0.0,684.002,332.31800000000004,1266.153,15.735999999999999,0.0,78.439,72.21,30.0625,0.010156636,0.011254295,0.06413725299999999,0.001239909,0.23285991600000003,0.21131792600000002,-0.765275184,0.018541764,1,0.392095604,1.019326856,0.276696816,0.121408868,0.010251752
1226,2000,8881,3089.0,0,0,0,2620.5,26206.0,0,34.319,2.613,73.264,43.11600000000001,1.524,38.825,7.388999999999999,0.63,11.6,15.595999999999998,3.8339999999999996,8.919,10.072000000000001,0.0,0.0,12.192,30.148000000000003,8.919,27.93,0.0,27.565,20.21,83.77,0.903,0.727,5.466,0.932,15.0,0.056826487,-0.030350667,0.043188682,0.021166867000000002,0.77444584,0.151691732,0.056800935999999996,0.003727382,1,0.38901069200000005,0.8844478990000001,0.37624208299999995,0.20906584399999997,0.049063004
1227,2000,8892,7363.0,0,0,0,2620.5,26206.0,0,79.23100000000001,13.610999999999999,174.269,102.06200000000001,3.1710000000000003,217.515,10.5,0.0,0.0,47.3,6.648,-21.896,0.0,0.0,0.0,22.723000000000003,72.207,-21.896,10.238999999999999,0.0,8.021,71.449,296.001,0.043,0.109,-3.6210000000000004,3.9930000000000003,3.625,-0.012251721,-0.132714887,0.000318154,0.0,0.946462079,0.046944537,0.715922622,-0.22150013,1,2.681431856,0.615944765,0.046026545,-0.123510205,-0.072935418
1228,2000,8902,2851.0,0,0,0,2620.5,26206.0,0,819.42,152.30700000000002,2078.49,639.71,48.406000000000006,1046.2930000000001,102.211,7.379,708.85,955.3989999999999,81.494,62.961000000000006,277.494,0.0,24.48,375.76800000000003,1438.78,62.961000000000006,623.054,0.0,307.384,411.718,2007.7620000000002,0.41100000000000003,10.755999999999998,38.525999999999996,68.885,8.26,0.028296479,0.0053340440000000005,0.005761553000000001,0.015767075,0.8025287590000001,0.041035774,0.079915595,0.008771699,1,0.75771425,0.9672072070000001,0.14788813,0.081969122,0.005183244
1229,2000,8947,1400.0,0,0,0,2620.5,26206.0,0,13.668,8.426,94.05799999999999,28.105999999999998,5.072,21.408,3.9819999999999998,12.158,13.825,44.167,4.871,-0.29100000000000004,4.232,0.0,0.0,21.513,65.952,-0.29100000000000004,114.055,0.0,26.685,4.101,32.455999999999996,0.0,0.0,-0.085,4.774,5.0,-0.067786149,0.142745683,-0.000756932,-0.000395934,0.141604117,0.058247372,-0.7148346,-0.042727743,1,1.411652436,1.4197261909999999,0.283707925,0.046758383,-0.17563145600000002
1230,2000,8958,3080.0,0,0,0,2620.5,26206.0,0,52.236000000000004,3.49,65.656,47.989,10.673,108.068,3.159,1.012,0.0,2.013,3.667,6.4110000000000005,19.402,0.0,0.0,13.935,17.667,6.4110000000000005,37.878,0.0,68.248,19.274,132.858,0.044000000000000004,0.0,4.513,0.258,18.25,-0.105452281,-0.164577711,-0.04929028,-0.072439389,0.660046302,-0.106738407,-0.158099057,0.00603407,1,0.8323945070000001,1.022273145,0.78457252,0.17031192899999997,0.15955276599999998
1231,2000,8959,3715.0,0,0,0,2620.5,26206.0,0,20.139,8.514,43.703,4.645,1.1079999999999999,55.568000000000005,1.9380000000000002,23.805999999999997,0.909,3.728,2.291,-4.245,11.554,0.0,0.0,35.184,39.058,-4.245,35.909,0.0,-0.161,6.9110000000000005,61.87,0.0,0.0,-1.004,2.55,4.0,-0.19711602600000003,-0.093580336,-0.08469235900000001,-0.082249705,0.440999474,-0.27738177399999997,-0.531319772,-0.076719563,1,0.599200206,1.013841912,-0.0036839579999999998,-0.061757774,0.017427003
1232,2000,8964,3490.0,0,0,0,2620.5,26206.0,0,78.185,12.699000000000002,320.316,-6979.138000000001,13.917,167.676,3.5189999999999997,21.31,5.7170000000000005,9.052999999999999,12.367,-7058.978,33.321999999999996,0.0,0.0,56.783,7299.454000000001,-7058.978,189.65900000000002,0.0,-7050.859,24.487,239.532,0.105,1.199,-126.42200000000001,2.218,2.1875,-0.012408596000000001,-2.072079423,-0.028750377999999997,-1.1788e-05,0.698354125,-0.009513683,0.216826135,-1.671565369,1,-7.034304207000001,0.947897818,-22.01219733,-7.016393442999999,0.595681908
1233,2000,8972,3812.0,0,0,0,2449.0,24491.0,1,8013.0,1099.0,26777.0,10823.0,871.0,12836.0,340.62,877.0,2255.0,9054.0,694.0,498.0,4629.0,467.0,0.0,4865.0,15954.0,141.0,4905.0,0.0,4725.0,1845.0,16895.0,4.0,0.0,379.0,736.0,31.0625,-0.004846321,-0.028312715,-0.019713229,-0.037203709,0.8744444859999999,-0.140787464,-0.28880331600000003,-0.009278129,1,1.022918676,1.057841489,0.176457408,0.046905927,0.029806693999999998
1234,2000,8975,7830.0,0,0,0,2620.5,26206.0,0,23.863000000000003,4.159,116.67200000000001,73.288,17.713,37.49,7.449,4.476,16.753,14.39,2.802,-15.824000000000002,0.267,0.42100000000000004,1.2670000000000001,16.027,35.994,-15.824000000000002,84.11200000000001,7.001,-64.126,0.97,42.236999999999995,0.0,1.4280000000000002,1.078,0.884,2.25,0.038554991000000004,-0.262109669,0.004397103,-0.000384061,0.18849424,0.078180783,-0.591563605,0.14099284,1,4.372727137,1.195729101,-0.5496263029999999,-0.118811711,0.460864999
1235,2000,8990,3651.0,0,0,0,2620.5,26206.0,0,360.13300000000004,65.503,463.51099999999997,113.259,10.097999999999999,388.495,11.748,11.994000000000002,223.782,243.91400000000002,14.139000000000001,-1.883,164.59599999999998,0.0,0.0,101.912,350.25199999999995,-4.836,83.434,0.0,31.355999999999998,165.625,649.295,0.062,2.249,0.794,38.209,7.625,-0.012484743999999999,0.006372005,-0.074731408,0.049778782,0.902086466,-0.011051398999999998,0.362772834,0.047481554,1,1.264354728,0.933973409,0.06764888,0.073713461,0.030266493999999998
1236,2000,9013,6794.0,1,0,0,2620.5,26206.0,0,13.253,0.7240000000000001,24.903000000000002,22.754,10.327,5.419,3.795,0.0,0.0,0.0,0.8240000000000001,2.929,0.091,2.5380000000000003,4.649,1.225,2.149,2.929,4.091,0.0,26.474,2.184,11.390999999999998,0.0,0.0,1.632,0.0,2.3125,0.005004739,-0.048265403,-0.014938389,0.003450237,0.472111794,0.639082058,-3.2239881930000003,-0.014709696999999999,0,2.5927714280000003,0.882955143,0.78457252,0.18315062399999998,0.020056872
1237,2000,9016,3621.0,0,0,0,2620.5,26206.0,0,265.638,32.298,789.1160000000001,273.889,2.612,415.225,20.813000000000002,0.106,270.0,393.51,25.549,33.771,148.741,0.0,0.0,79.857,515.227,33.771,321.686,0.0,233.585,101.101,598.203,0.19399999999999998,0.154,22.779,15.332,17.06,0.082502457,0.031187992999999997,0.038211551,0.069192469,0.757082609,0.06661855700000001,0.063960767,-0.024939665,1,0.771366687,1.110223276,0.296008445,0.091091804,-0.037826762
1238,2000,9017,2820.0,0,0,0,2620.5,26206.0,0,56.808,8.816,73.307,30.112,1.3780000000000001,55.876000000000005,9.953,21.951999999999998,0.0,0.0,1.64,3.7539999999999996,3.429,1.692,0.0,40.271,40.271,3.7539999999999996,22.993000000000002,0.0,21.433000000000003,51.967,65.093,0.15,0.1,0.529,1.3840000000000001,0.469,0.084333065,0.055738205,0.142814634,0.00275788,0.782258175,0.067917957,-0.0232045695,-0.001647552,1,4.937456507,1.128593453,0.29237317,0.077305032,-0.06539078400000001
1239,2000,9023,7200.0,0,0,0,2620.5,26206.0,0,143.804,34.216,628.355,279.14099999999996,14.888,856.5110000000001,40.703,9.982999999999999,421.744,224.618,53.825,49.653999999999996,91.823,0.0,0.0,103.044,349.214,49.653999999999996,447.624,0.0,126.31299999999999,16.22,1142.993,1.494,0.0,33.58,15.839,12.5,0.011035857,0.063115263,-0.000509813,0.038801083,0.561680897,0.17994947,-0.00422188,0.019226299,1,0.5486396579999999,0.998874547,0.201021715,0.157670425,-0.028697507
1240,2000,9034,3826.0,0,0,0,2620.5,26206.0,0,69.861,35.187,244.199,202.507,20.008,478.806,8.39,0.0,0.0,0.0,15.994000000000002,20.202,38.481,81.399,0.0,40.311,41.692,20.202,127.17200000000001,0.0,193.96,2.556,518.384,0.03,5.124,12.377,0.0,16.25,0.08832482,0.131710197,-0.00166249,0.027888878,0.565747608,0.086440178,0.367355851,-0.136659581,1,1.4853360230000001,0.9208302490000001,0.78457252,0.133411685,-0.272307087
1241,2000,9048,3825.0,0,0,0,2620.5,26206.0,0,21.445,0.804,31.278000000000002,27.471999999999998,14.302999999999999,10.360999999999999,6.608,0.0,0.591,0.0,2.245,1.051,1.2919999999999998,0.6779999999999999,0.0,3.237,3.806,1.051,20.660999999999998,0.0,18.147000000000002,5.093,22.235,0.21600000000000003,0.547,0.746,0.001,2.4063,0.049360055,0.025030454,0.10929964800000001,-0.010813156,0.323965727,0.12116374,-0.25316465899999996,0.07566087099999999,1,1.727744411,1.013812771,0.580184155,0.057484494000000004,0.051963222
1242,2000,9051,3841.0,0,0,0,2620.5,26206.0,0,43.053999999999995,3.717,63.012,53.42100000000001,15.344000000000001,70.332,6.678999999999999,0.0,0.0,0.0,3.4610000000000003,2.278,11.245999999999999,0.0,0.0,8.796,9.591000000000001,2.142,41.831,0.0,41.003,13.333,76.585,0.096,0.271,1.03,0.076,8.4531,-0.050238754000000004,-0.057654187,-0.023546407000000002,-0.022743871000000002,0.48019424899999996,0.012426389,-0.482983165,-0.064373502,1,0.94620073,1.103482254,0.6507173239999999,0.051545737,-0.001139601
1243,2000,9052,6794.0,1,0,0,2620.5,26206.0,0,3.4160000000000004,0.134,4.374,2.852,1.446,2.0580000000000003,4.385,0.0,0.0,0.0,0.177,0.263,0.0,0.07400000000000001,0.892,1.475,1.511,0.263,1.053,0.011000000000000001,0.54,0.937,6.846,0.8959999999999999,0.0,0.22399999999999998,0.025,1.5313,0.087143883,0.20014364399999998,-0.037107972,0.0,0.511659808,0.057712645,-0.187236116,-0.145782654,1,0.424750425,1.525701584,0.12345679,0.11705532699999999,-0.33373234399999996
1244,2000,9058,3270.0,0,0,0,2620.5,26206.0,0,68.116,14.482999999999999,349.163,102.912,7.414,127.74600000000001,11.842,9.0,75.0,191.0,14.450999999999999,2.761,19.974,0.0,0.0,33.378,246.25099999999998,2.761,332.38599999999997,0.0,62.172,38.965,190.51,0.37200000000000005,0.0,1.8419999999999999,15.493,9.0,0.090897752,-0.011851017,0.06361579099999999,0.029287367999999998,0.212677174,0.276360214,-0.19858933899999998,-0.068444961,1,0.965602657,0.810448724,0.178060104,0.057554781,-0.028551944
1245,2000,9063,5500.0,0,0,0,2620.5,26206.0,0,4176.2,143.2,8830.0,3842.5,82.2,17577.1,348.085,2423.5,159.4,850.4,133.8,328.1,2769.2,5.2,0.0,3141.3,4987.5,329.9,1705.9,0.0,650.3,1108.8,20609.6,0.0,0.0,196.9,247.5,6.0,0.039081731,-0.051140245,-0.004576163,0.006766648,0.816500566,0.004167052,-11.424069,0.011737814,1,1.839828394,1.036098443,0.073646659,0.087689694,0.090135225
1246,2000,9071,3567.0,0,0,0,2620.5,26206.0,0,11.752,1.786,13.293,4.875,2.765,17.727,1.3230000000000002,2.806,0.0,0.019,0.315,1.104,3.83,0.0,0.0,6.725,8.418,1.104,3.407,0.0,3.4189999999999996,4.36,28.804000000000002,0.146,0.0,0.479,0.29600000000000004,5.0625,0.03083893,-0.093311608,-0.070261892,0.030282557999999998,0.7273000829999999,0.316190814,0.42474501,0.055049867,1,0.727863162,1.34134413,0.25720303899999997,0.141352592,0.150856416
1247,2000,9083,1381.0,0,0,0,2620.5,26206.0,0,135.184,11.69,509.204,281.215,117.10700000000001,60.464,23.592,7.25,104.292,127.682,9.872,4.062,0.0,220.764,0.0,55.144,210.06900000000002,18.165,111.84,0.0,76.779,15.546,98.479,0.858,7.47,1.6380000000000001,18.632,8.5,0.0035726965,0.026280209,0.005001114,0.0,0.603361325,0.067917957,-0.0232045695,-0.0020495179999999997,1,1.402344763,0.767108455,0.150782398,0.075480554,-0.026154538499999998
1248,2000,9097,3821.0,0,0,0,2620.5,26206.0,0,3.752,0.513,6.572,-3.5980000000000003,0.001,9.372,8.74,7.156000000000001,0.055,1.052,0.6,-1.81,1.8980000000000001,0.0,0.0,8.836,10.16,-1.209,13.127,0.01,-23.233,1.815,10.769,0.8,0.0,0.0,0.779,0.125,0.26606161899999997,-0.057638722999999996,0.08391051699999999,0.097285248,0.570754717,-0.12070741800000001,5.142302534,0.120615234,1,-3.293363844,1.059545455,-3.535149117,-0.065429093,0.110978425
1249,2000,9098,7380.0,0,0,0,2620.5,26206.0,0,2917.7209999999995,273.677,5711.315,1648.0410000000002,967.5889999999999,2175.953,238.183,587.732,40.379,430.704,500.99300000000005,795.6060000000001,10.469000000000001,554.831,792.615,3432.173,4063.2740000000003,795.6060000000001,3300.5690000000004,0.0,1007.966,1695.896,5371.835999999999,41.873999999999995,366.398,186.938,50.847,98.5,-0.018059503,0.127330642,0.10894235199999999,0.000802258,0.665095517,0.034763151,-0.09092456199999999,0.002877578,1,0.070245906,0.9767808579999999,0.17648580100000003,0.18093749,-0.105471972
1250,2000,9125,5065.0,0,0,0,2620.5,26206.0,0,269.47900000000004,28.491,321.514,109.545,15.946,365.86300000000006,13.47,0.205,53.58,155.134,4.956,17.734,144.135,3.383,0.0,44.043,211.96900000000002,17.734,50.88399999999999,0.0,29.976999999999997,90.069,502.369,4.044,2.73,8.656,11.145999999999999,12.54,0.153182172,0.039956415,0.041770755,0.08495683300000001,0.860973395,0.250930948,0.218633556,0.008127426,1,0.648526053,0.992179505,0.093236998,0.116747638,-0.024166196
1251,2000,9132,5080.0,0,0,0,2620.5,26206.0,0,77.13,14.345999999999998,91.75200000000001,27.798000000000002,2.609,186.69799999999998,3.286,37.093,0.0,2.224,2.323,8.51,29.79,0.0,0.0,61.73,63.95399999999999,8.51,6.254,0.0,10.958,42.005,260.569,0.532,0.0,4.662,4.224,20.625,0.106064232,0.086799407,0.10401809199999999,0.069137989,0.9331240740000001,0.203133509,-0.019980378,-0.005858734,1,0.4101588,1.036341848,0.119430639,0.189598047,-0.070585842
1252,2000,9154,3669.0,0,0,0,2620.5,26206.0,0,13.697000000000001,0.179,14.894,14.2,8.719,7.056,5.91,0.012,0.0,0.08,0.265,2.225,2.759,0.0,6.2170000000000005,0.507,0.5870000000000001,2.225,2.6,0.107,12.675999999999998,2.1180000000000003,13.914000000000001,0.0,0.047,1.319,0.001,1.8,0.005238528,-0.029335755,0.0016064820000000002,0.011105678999999999,0.33785417,0.022223858,-0.089472469,-0.014190968,0,1.334837375,0.752312573,0.78457252,0.238015308,0.031989942
1253,2000,9155,5912.0,0,0,0,2620.5,26206.0,0,3616.8320000000003,896.39,7913.911,-688.409,583.488,10865.604,348.055,36.955999999999996,331.89099999999996,5857.592,306.556,-1431.764,2444.525,0.0,491.19800000000004,1660.955,8248.889000000001,-1589.224,4256.531,353.431,-3121.547,503.527,14516.865,0.0,2.012,148.957,649.9259999999999,5.22,0.073755378,-0.093694383,0.022878789,-0.0031319990000000003,0.5420095070000001,0.038005372,-0.197496908,-0.06687005900000001,1,-0.378903101,1.0093577409999999,-0.394437971,-0.09986731,0.058141499000000006
1254,2000,9161,7370.0,0,0,0,2620.5,26206.0,0,3.3169999999999997,0.47,25.101,-0.484,2.6289999999999996,0.945,4.7669999999999995,23.068,0.0,0.268,0.25,-1.844,0.0,6.682,2.383,25.221999999999998,25.585,-1.844,0.47600000000000003,0.0,-17.453,0.25,3.889,0.0,0.0,0.0,2.866,0.688,0.016145387,-0.027961937000000003,-0.0015209420000000002,0.0,0.887892913,1.532559639,0.295502149,0.029940874,0,-0.147574653,0.912587413,-0.695310944,0.040715509,0.060486702
1255,2000,9170,3312.0,0,0,0,2620.5,26206.0,0,162.274,18.547,339.67900000000003,144.722,27.808000000000003,293.219,10.901,15.036,0.0,108.875,17.048,14.061,76.449,0.0,12.74,50.83,194.957,14.061,252.795,0.0,141.571,51.232,372.728,0.26899999999999996,0.0,8.745,9.077,10.0,0.033714557,0.07512778099999999,-0.018675702,0.03722131,0.442765081,0.060114178,-0.024934112999999997,-0.043023839,1,1.327602972,0.915215555,0.416778782,0.093862146,-0.09995258800000001
1256,2000,9171,4924.0,0,0,0,2620.5,26206.0,0,23.014,11.004000000000001,87.40799999999999,29.986,0.721,66.432,1.882,13.321,0.0,23.311,4.4030000000000005,2.8739999999999997,12.421,11.349,0.0,29.305,57.422,2.8739999999999997,80.342,0.0,10.315,6.251,77.75,0.539,0.0,1.514,2.428,19.1875,0.051308127,0.015133355,-0.000665868,0.049128924000000004,0.40169092100000003,0.44527622,0.73716371,-0.004449902,1,0.830386968,0.977023037,0.118009793,0.077979132,-0.015242315
1257,2000,9173,3443.0,0,0,0,2620.5,26206.0,0,166.88299999999998,33.467,495.67900000000003,167.18200000000002,11.244000000000002,258.264,10.956,1.341,12.731,176.523,16.293,18.055999999999997,60.096000000000004,0.0,0.0,91.289,320.94599999999997,18.055999999999997,207.123,0.0,139.388,80.872,406.714,1.075,4.406000000000001,10.513,13.530999999999999,23.875,0.006582917,0.025941582,0.012070365,0.012832342,0.744495934,0.008135685,0.029434071000000003,0.012673618999999999,1,0.639137225,1.01609012,0.28120618399999997,0.08493400000000001,-0.013396245
1258,2000,9186,3678.0,0,0,0,2620.5,26206.0,0,41.426,9.329,58.067,28.393,2.114,62.153999999999996,5.084,0.441,6.641,11.779000000000002,4.676,4.63,18.985,0.0,0.0,17.145,29.674,4.63,59.905,0.0,19.401,17.949,92.85600000000001,0.615,1.838,1.261,0.8740000000000001,12.5,0.193938468,0.105298349,0.09150564,0.15957131800000002,0.6882394479999999,0.32879668100000004,0.592318252,0.079677944,1,0.446782061,0.8484723340000001,0.33411404100000003,0.11650335,-0.024299618999999998
1259,2000,9191,3823.0,0,0,0,2137.0,21371.0,1,143.564,30.546,195.484,136.916,22.947,117.303,35.27,0.23600000000000002,0.0,2.499,7.051,10.722000000000001,52.801,0.0,0.0,47.425,49.924,10.722000000000001,41.967,8.644,-132.404,64.52,223.19299999999998,87.48,0.0,0.003,2.443,5.9688,0.249205328,0.51632176,0.169559283,0.127072187,0.80028033,0.593687802,-0.045971295999999995,0.14293492300000002,1,0.650377269,1.533813829,-0.6773137440000001,0.067361012,-0.390931484
1260,2000,9194,4931.0,0,0,0,2620.5,26206.0,0,307.367,108.618,2565.798,767.115,16.258,1123.025,34.578,134.495,17.54,823.86,116.184,95.559,55.055,244.514,0.0,317.119,1726.683,95.559,3507.2859999999996,72.0,181.546,207.49400000000003,1448.119,1.7719999999999998,0.0,60.977,64.039,32.4375,0.007218208,-0.004397583,0.02356487,0.006701173,0.408131116,0.170304165,-0.342352362,-6.742199999999999e-05,1,0.6839324809999999,1.038585989,0.070756155,0.085967407,0.005184669
1261,2000,9203,3620.0,0,0,0,2620.5,26206.0,0,3206.0,806.0,6390.0,2669.0,190.0,4640.0,183.5,16.0,0.0,924.0,276.0,636.0,1266.0,0.0,0.0,1820.0,3721.0,636.0,3306.0,0.0,3195.0,1250.0,7151.0,20.0,121.0,307.0,73.0,30.25,-0.009928211,0.034825111,-0.006720635,-0.011150145,0.717370892,0.031985083,0.090186134,0.016128882,1,0.480825095,0.961723054,0.5,0.158998435,-0.026577057999999997
1262,2000,9208,6795.0,1,0,0,2620.5,26206.0,0,0.7290000000000001,0.0,0.7290000000000001,-0.516,0.22899999999999998,0.048,85.712,0.0,0.0,0.0,0.0,-0.034,0.0,0.0,0.0,0.0,0.0,-0.034,0.0,1.245,-4.975,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.010666667,-0.256,0.0,0.0,0.685871056,0.067917957,-0.0232045695,-0.027717362000000002,0,-0.602016054,0.974302122,-6.82441701,-0.046639232,0.250666667
1263,2000,9213,7990.0,0,0,0,2620.5,26206.0,0,39.78,4.487,306.72700000000003,44.266999999999996,26.769000000000002,68.344,609.132,1.196,184.84400000000002,208.921,5.982,33.051,0.299,0.0,0.0,50.847,262.46,33.051,14.806,0.0,-71.78399999999999,5.982,94.21700000000001,42.92100000000001,8.674,6.879,5.234,0.4,-0.18038906600000001,0.39105905,0.038652473,0.001947934,0.870308124,-6.4841972189999995,-0.999466328,1.6216284980000002,1,0.181680654,0.974302122,-0.23403221800000001,0.14724494400000002,-0.169222651
1264,2000,9216,2821.0,0,0,0,2620.5,26206.0,0,92.84899999999999,12.418,221.514,145.813,10.1,153.203,15.103,0.0,0.29600000000000004,9.116,12.507,26.72,30.423000000000002,0.0,0.0,38.745,75.70100000000001,26.72,172.518,0.0,111.501,46.265,248.215,0.6970000000000001,5.553999999999999,10.914000000000001,1.08,41.0625,0.095653462,0.150469229,0.06115282,0.035088413,0.529153914,-0.043444402,0.141292985,0.028350234,1,0.23511895100000002,0.931486954,0.5033587039999999,0.17476999199999999,-0.11051565699999999
1265,2000,9217,2821.0,0,0,0,2620.5,26206.0,0,2781.0,662.0,11267.0,3653.0,92.0,4179.0,219.937,549.0,447.0,3225.0,613.0,354.0,967.0,17.0,0.0,2194.0,7591.0,354.0,6744.0,0.0,1425.0,1479.0,6879.0,0.0,237.0,227.0,255.0,36.3125,0.022021932999999997,0.018825201,0.009678995,0.006038272,0.695482382,0.44658119700000004,0.056254309,-0.001979315,1,0.457399016,0.613998291,0.12647554800000002,0.074198988,-0.009501399
1266,2000,9230,2890.0,0,0,0,2620.5,26206.0,0,6.466,2.167,15.36,2.859,0.081,18.073,3.4560000000000004,2.177,0.337,3.795,0.6829999999999999,0.434,2.116,0.0,0.0,7.6129999999999995,12.501,0.434,12.847000000000001,0.0,-28.334,2.103,28.008000000000003,0.5760000000000001,0.0,0.244,0.7290000000000001,1.375,-0.032686287,0.053663117999999996,0.0062617409999999995,-0.12010018800000001,0.620638021,0.14049857,-0.256545543,0.039619031,1,0.6016414139999999,0.8392001659999999,-1.844661458,0.09160156300000001,-0.044771446
1267,2000,9242,4813.0,0,0,0,2620.5,26206.0,0,222.407,37.186,528.942,325.002,177.39,90.698,15.51,2.1430000000000002,0.0,44.285,28.891,139.998,3.696,15.155,7.435,143.541,202.37,125.79299999999999,469.389,0.0,143.455,30.028000000000002,143.316,0.0,92.05,95.156,4.223,40.0,-0.012603682,0.071212081,0.021572177999999997,0.002751328,0.139090864,-0.028101703,-0.6881551929999999,0.19398625,0,0.523858801,0.909703402,0.27121121,0.425702629,0.179905791
